 Log10[q2](GeV^2) Log10[r2](GeV^2)    theta            G4Gluon         G4Ghost           GQuark          G4Sword
 2.2758621E+0    -1.1034483E+0     9.9208189E-1     2.2262535E-2    -7.2230851E-4    -1.1539727E-3    -4.7923983E-1
 2.2758621E+0    -1.1034483E+0     1.1574289E+0     2.2184164E-2    -7.2010700E-4    -1.1990969E-3    -4.7904325E-1
 2.2758621E+0    -1.1034483E+0     1.3227759E+0     2.2125996E-2    -7.1855300E-4    -1.1642422E-3    -4.7883928E-1
 2.2758621E+0    -1.1034483E+0     1.4881228E+0     2.2128341E-2    -7.1776693E-4    -1.1562570E-3    -4.7863492E-1
 2.2758621E+0    -1.1034483E+0     1.6534698E+0     2.2140926E-2    -7.1844794E-4    -1.1517151E-3    -4.7843663E-1
 2.2758621E+0    -1.1034483E+0     1.8188168E+0     2.2146971E-2    -7.1943164E-4    -1.1512770E-3    -4.7824997E-1
 2.2758621E+0    -1.1034483E+0     1.9841638E+0     2.2215240E-2    -7.2142191E-4    -1.1930160E-3    -4.7807948E-1
 2.2758621E+0    -1.1034483E+0     2.1495108E+0     2.2311979E-2    -7.2414276E-4    -1.1431850E-3    -4.7792856E-1
 2.2758621E+0    -1.1034483E+0     2.3148577E+0     2.2403976E-2    -7.2729356E-4    -1.1546157E-3    -4.7779948E-1
 2.2758621E+0    -1.1034483E+0     2.4802047E+0     2.2507218E-2    -7.3108167E-4    -1.1562494E-3    -4.7769357E-1
 2.2758621E+0    -1.1034483E+0     2.6455517E+0     2.2609970E-2    -7.3479456E-4    -1.1820792E-3    -4.7761136E-1
 2.2758621E+0    -1.1034483E+0     2.8108987E+0     2.2762131E-2    -7.3833283E-4    -1.2183515E-3    -4.7755290E-1
 2.2758621E+0    -1.1034483E+0     2.9762457E+0     2.2918424E-2    -7.4061307E-4    -1.2515388E-3    -4.7751798E-1
 2.2758621E+0    -8.6206897E-1     1.0000000E-2     2.2930544E-2    -6.6154543E-4    -1.3402380E-3    -4.7688118E-1
 2.2758621E+0    -8.6206897E-1     1.6534698E-1     2.2763565E-2    -6.6066218E-4    -1.3081972E-3    -4.7685258E-1
 2.2758621E+0    -8.6206897E-1     3.3069396E-1     2.2575051E-2    -6.5898703E-4    -1.2825346E-3    -4.7676778E-1
 2.2758621E+0    -8.6206897E-1     4.9604095E-1     2.2412413E-2    -6.5669976E-4    -1.2607934E-3    -4.7663078E-1
 2.2758621E+0    -8.6206897E-1     6.6138793E-1     2.2261340E-2    -6.5403134E-4    -1.2529732E-3    -4.7644779E-1
 2.2758621E+0    -8.6206897E-1     8.2673491E-1     2.2150031E-2    -6.5208989E-4    -1.2562814E-3    -4.7622693E-1
 2.2758621E+0    -8.6206897E-1     9.9208189E-1     2.2043123E-2    -6.5015487E-4    -1.2598994E-3    -4.7597774E-1
 2.2758621E+0    -8.6206897E-1     1.1574289E+0     2.1974768E-2    -6.4859382E-4    -1.2616637E-3    -4.7571056E-1
 2.2758621E+0    -8.6206897E-1     1.3227759E+0     2.1932197E-2    -6.4774896E-4    -1.2640407E-3    -4.7543589E-1
 2.2758621E+0    -8.6206897E-1     1.4881228E+0     2.1899106E-2    -6.4808957E-4    -1.2705665E-3    -4.7516378E-1
 2.2758621E+0    -8.6206897E-1     1.6534698E+0     2.1905565E-2    -6.4917751E-4    -1.2634339E-3    -4.7490322E-1
 2.2758621E+0    -8.6206897E-1     1.8188168E+0     2.1957291E-2    -6.4912951E-4    -1.2587729E-3    -4.7466170E-1
 2.2758621E+0    -8.6206897E-1     1.9841638E+0     2.2017520E-2    -6.5059850E-4    -1.2543287E-3    -4.7444495E-1
 2.2758621E+0    -8.6206897E-1     2.1495108E+0     2.2101787E-2    -6.5284245E-4    -1.2505333E-3    -4.7425676E-1
 2.2758621E+0    -8.6206897E-1     2.3148577E+0     2.2227275E-2    -6.5542591E-4    -1.2443511E-3    -4.7409910E-1
 2.2758621E+0    -8.6206897E-1     2.4802047E+0     2.2358083E-2    -6.5800352E-4    -1.2372630E-3    -4.7397244E-1
 2.2758621E+0    -8.6206897E-1     2.6455517E+0     2.2529435E-2    -6.6115887E-4    -1.2403635E-3    -4.7387607E-1
 2.2758621E+0    -8.6206897E-1     2.8108987E+0     2.2696856E-2    -6.6386741E-4    -1.2582980E-3    -4.7380872E-1
 2.2758621E+0    -8.6206897E-1     2.9762457E+0     2.2900977E-2    -6.6580916E-4    -1.2825738E-3    -4.7376901E-1
 2.2758621E+0    -6.2068966E-1     1.0000000E-2     2.2904083E-2    -6.0101618E-4    -1.4346620E-3    -4.7097455E-1
 2.2758621E+0    -6.2068966E-1     1.6534698E-1     2.2694993E-2    -6.0045867E-4    -1.4053550E-3    -4.7093447E-1
 2.2758621E+0    -6.2068966E-1     3.3069396E-1     2.2457367E-2    -5.9919764E-4    -1.3823708E-3    -4.7081576E-1
 2.2758621E+0    -6.2068966E-1     4.9604095E-1     2.2247533E-2    -5.9762187E-4    -1.3655105E-3    -4.7062439E-1
 2.2758621E+0    -6.2068966E-1     6.6138793E-1     2.2068227E-2    -5.9598696E-4    -1.3809486E-3    -4.7036966E-1
 2.2758621E+0    -6.2068966E-1     8.2673491E-1     2.1918586E-2    -5.9418791E-4    -1.3818723E-3    -4.7006371E-1
 2.2758621E+0    -6.2068966E-1     9.9208189E-1     2.1804154E-2    -5.9292374E-4    -1.3775293E-3    -4.6972077E-1
 2.2758621E+0    -6.2068966E-1     1.1574289E+0     2.1718210E-2    -5.9207264E-4    -1.3894118E-3    -4.6935617E-1
 2.2758621E+0    -6.2068966E-1     1.3227759E+0     2.1659977E-2    -5.9130731E-4    -1.3816792E-3    -4.6898540E-1
 2.2758621E+0    -6.2068966E-1     1.4881228E+0     2.1614727E-2    -5.9105495E-4    -1.3628895E-3    -4.6862302E-1
 2.2758621E+0    -6.2068966E-1     1.6534698E+0     2.1622230E-2    -5.9225344E-4    -1.3496297E-3    -4.6828181E-1
 2.2758621E+0    -6.2068966E-1     1.8188168E+0     2.1685105E-2    -5.9303957E-4    -1.3722829E-3    -4.6797196E-1
 2.2758621E+0    -6.2068966E-1     1.9841638E+0     2.1773166E-2    -5.9485009E-4    -1.3835933E-3    -4.6770061E-1
 2.2758621E+0    -6.2068966E-1     2.1495108E+0     2.1878671E-2    -5.9669278E-4    -1.3698776E-3    -4.6747170E-1
 2.2758621E+0    -6.2068966E-1     2.3148577E+0     2.2013412E-2    -5.9881011E-4    -1.3710058E-3    -4.6728609E-1
 2.2758621E+0    -6.2068966E-1     2.4802047E+0     2.2190041E-2    -6.0138428E-4    -1.3690265E-3    -4.6714215E-1
 2.2758621E+0    -6.2068966E-1     2.6455517E+0     2.2389848E-2    -6.0372354E-4    -1.3517203E-3    -4.6703651E-1
 2.2758621E+0    -6.2068966E-1     2.8108987E+0     2.2614429E-2    -6.0583078E-4    -1.3627087E-3    -4.6696508E-1
 2.2758621E+0    -6.2068966E-1     2.9762457E+0     2.2876636E-2    -6.0743040E-4    -1.3838099E-3    -4.6692403E-1
 2.2758621E+0    -3.7931034E-1     1.0000000E-2     2.2890428E-2    -5.5265489E-4    -1.5538680E-3    -4.5995792E-1
 2.2758621E+0    -3.7931034E-1     1.6534698E-1     2.2604741E-2    -5.5215835E-4    -1.5197898E-3    -4.5990163E-1
 2.2758621E+0    -3.7931034E-1     3.3069396E-1     2.2301942E-2    -5.5121318E-4    -1.4964980E-3    -4.5973510E-1
 2.2758621E+0    -3.7931034E-1     4.9604095E-1     2.2039820E-2    -5.5010134E-4    -1.4950000E-3    -4.5946721E-1
 2.2758621E+0    -3.7931034E-1     6.6138793E-1     2.1823665E-2    -5.4888610E-4    -1.4900575E-3    -4.5911180E-1
 2.2758621E+0    -3.7931034E-1     8.2673491E-1     2.1643623E-2    -5.4779311E-4    -1.4883364E-3    -4.5868700E-1
 2.2758621E+0    -3.7931034E-1     9.9208189E-1     2.1493863E-2    -5.4687717E-4    -1.4960749E-3    -4.5821400E-1
 2.2758621E+0    -3.7931034E-1     1.1574289E+0     2.1401586E-2    -5.4633337E-4    -1.4923055E-3    -4.5771566E-1
 2.2758621E+0    -3.7931034E-1     1.3227759E+0     2.1337376E-2    -5.4628304E-4    -1.4974486E-3    -4.5721491E-1
 2.2758621E+0    -3.7931034E-1     1.4881228E+0     2.1296940E-2    -5.4663220E-4    -1.4991982E-3    -4.5673318E-1
 2.2758621E+0    -3.7931034E-1     1.6534698E+0     2.1299384E-2    -5.4816178E-4    -1.4875097E-3    -4.5628886E-1
 2.2758621E+0    -3.7931034E-1     1.8188168E+0     2.1371176E-2    -5.4868169E-4    -1.4932703E-3    -4.5589607E-1
 2.2758621E+0    -3.7931034E-1     1.9841638E+0     2.1463330E-2    -5.5000932E-4    -1.4855837E-3    -4.5556378E-1
 2.2758621E+0    -3.7931034E-1     2.1495108E+0     2.1567042E-2    -5.5177283E-4    -1.4885977E-3    -4.5529551E-1
 2.2758621E+0    -3.7931034E-1     2.3148577E+0     2.1744574E-2    -5.5388034E-4    -1.4797094E-3    -4.5508959E-1
 2.2758621E+0    -3.7931034E-1     2.4802047E+0     2.1961337E-2    -5.5599145E-4    -1.4785424E-3    -4.5494010E-1
 2.2758621E+0    -3.7931034E-1     2.6455517E+0     2.2212039E-2    -5.5804329E-4    -1.4815760E-3    -4.5483836E-1
 2.2758621E+0    -3.7931034E-1     2.8108987E+0     2.2506426E-2    -5.5983051E-4    -1.4804222E-3    -4.5477473E-1
 2.2758621E+0    -3.7931034E-1     2.9762457E+0     2.2838240E-2    -5.6120152E-4    -1.5008579E-3    -4.5474056E-1
 2.2758621E+0    -1.3793103E-1     1.0000000E-2     2.2835487E-2    -5.1235041E-4    -1.6613635E-3    -4.4069744E-1
 2.2758621E+0    -1.3793103E-1     1.6534698E-1     2.2462407E-2    -5.1189954E-4    -1.6215417E-3    -4.4061885E-1
 2.2758621E+0    -1.3793103E-1     3.3069396E-1     2.2078259E-2    -5.1121158E-4    -1.5993944E-3    -4.4038654E-1
 2.2758621E+0    -1.3793103E-1     4.9604095E-1     2.1765552E-2    -5.1039075E-4    -1.5843880E-3    -4.4001348E-1
 2.2758621E+0    -1.3793103E-1     6.6138793E-1     2.1503043E-2    -5.0956133E-4    -1.5796887E-3    -4.3951995E-1
 2.2758621E+0    -1.3793103E-1     8.2673491E-1     2.1290762E-2    -5.0890389E-4    -1.5804698E-3    -4.3893256E-1
 2.2758621E+0    -1.3793103E-1     9.9208189E-1     2.1129281E-2    -5.0850779E-4    -1.5800864E-3    -4.3828256E-1
 2.2758621E+0    -1.3793103E-1     1.1574289E+0     2.1041079E-2    -5.0833365E-4    -1.5783389E-3    -4.3760370E-1
 2.2758621E+0    -1.3793103E-1     1.3227759E+0     2.0969656E-2    -5.0845856E-4    -1.5791484E-3    -4.3692993E-1
 2.2758621E+0    -1.3793103E-1     1.4881228E+0     2.0889786E-2    -5.0870962E-4    -1.5790067E-3    -4.3629286E-1
 2.2758621E+0    -1.3793103E-1     1.6534698E+0     2.0890840E-2    -5.1015616E-4    -1.5689336E-3    -4.3571936E-1
 2.2758621E+0    -1.3793103E-1     1.8188168E+0     2.1024444E-2    -5.1131241E-4    -1.5745202E-3    -4.3522943E-1
 2.2758621E+0    -1.3793103E-1     1.9841638E+0     2.1131267E-2    -5.1290793E-4    -1.5726100E-3    -4.3483462E-1
 2.2758621E+0    -1.3793103E-1     2.1495108E+0     2.1244594E-2    -5.1469750E-4    -1.5721028E-3    -4.3453733E-1
 2.2758621E+0    -1.3793103E-1     2.3148577E+0     2.1415726E-2    -5.1659255E-4    -1.5712913E-3    -4.3433109E-1
 2.2758621E+0    -1.3793103E-1     2.4802047E+0     2.1656951E-2    -5.1849670E-4    -1.5683033E-3    -4.3420208E-1
 2.2758621E+0    -1.3793103E-1     2.6455517E+0     2.1969577E-2    -5.2037132E-4    -1.5695678E-3    -4.3413172E-1
 2.2758621E+0    -1.3793103E-1     2.8108987E+0     2.2337763E-2    -5.2197118E-4    -1.5817083E-3    -4.3409999E-1
 2.2758621E+0    -1.3793103E-1     2.9762457E+0     2.2763406E-2    -5.2315796E-4    -1.6013453E-3    -4.3408914E-1
 2.2758621E+0     1.0344828E-1     1.0000000E-2     2.2659924E-2    -4.7725836E-4    -1.7243854E-3    -4.0942375E-1
 2.2758621E+0     1.0344828E-1     1.6534698E-1     2.2221690E-2    -4.7687210E-4    -1.6821446E-3    -4.0931601E-1
 2.2758621E+0     1.0344828E-1     3.3069396E-1     2.1760806E-2    -4.7635927E-4    -1.6538136E-3    -4.0899769E-1
 2.2758621E+0     1.0344828E-1     4.9604095E-1     2.1376881E-2    -4.7574416E-4    -1.6386838E-3    -4.0848705E-1
 2.2758621E+0     1.0344828E-1     6.6138793E-1     2.1062090E-2    -4.7522105E-4    -1.6329393E-3    -4.0781278E-1
 2.2758621E+0     1.0344828E-1     8.2673491E-1     2.0835337E-2    -4.7481446E-4    -1.6298098E-3    -4.0701270E-1
 2.2758621E+0     1.0344828E-1     9.9208189E-1     2.0651768E-2    -4.7462259E-4    -1.6305079E-3    -4.0613152E-1
 2.2758621E+0     1.0344828E-1     1.1574289E+0     2.0509833E-2    -4.7472708E-4    -1.6312626E-3    -4.0521791E-1
 2.2758621E+0     1.0344828E-1     1.3227759E+0     2.0425178E-2    -4.7507702E-4    -1.6311369E-3    -4.0432119E-1
 2.2758621E+0     1.0344828E-1     1.4881228E+0     2.0419566E-2    -4.7591099E-4    -1.6308386E-3    -4.0348765E-1
 2.2758621E+0     1.0344828E-1     1.6534698E+0     2.0456979E-2    -4.7703075E-4    -1.6307762E-3    -4.0275673E-1
 2.2758621E+0     1.0344828E-1     1.8188168E+0     2.0485153E-2    -4.7836713E-4    -1.6291372E-3    -4.0215750E-1
 2.2758621E+0     1.0344828E-1     1.9841638E+0     2.0584652E-2    -4.8005165E-4    -1.6277852E-3    -4.0170576E-1
 2.2758621E+0     1.0344828E-1     2.1495108E+0     2.0757475E-2    -4.8194251E-4    -1.6252732E-3    -4.0140232E-1
 2.2758621E+0     1.0344828E-1     2.3148577E+0     2.1014704E-2    -4.8392232E-4    -1.6210423E-3    -4.0123307E-1
 2.2758621E+0     1.0344828E-1     2.4802047E+0     2.1252893E-2    -4.8588432E-4    -1.6190363E-3    -4.0117099E-1
 2.2758621E+0     1.0344828E-1     2.6455517E+0     2.1606326E-2    -4.8763154E-4    -1.6198059E-3    -4.0118037E-1
 2.2758621E+0     1.0344828E-1     2.8108987E+0     2.2045244E-2    -4.8907371E-4    -1.6326812E-3    -4.0122284E-1
 2.2758621E+0     1.0344828E-1     2.9762457E+0     2.2594454E-2    -4.9011021E-4    -1.6606788E-3    -4.0126418E-1
 2.2758621E+0     3.4482759E-1     1.0000000E-2     2.2313084E-2    -4.4497789E-4    -1.7161335E-3    -3.6341528E-1
 2.2758621E+0     3.4482759E-1     1.6534698E-1     2.1770326E-2    -4.4470071E-4    -1.6707209E-3    -3.6327265E-1
 2.2758621E+0     3.4482759E-1     3.3069396E-1     2.1216775E-2    -4.4431499E-4    -1.6434295E-3    -3.6285120E-1
 2.2758621E+0     3.4482759E-1     4.9604095E-1     2.0752295E-2    -4.4384024E-4    -1.6362897E-3    -3.6217522E-1
 2.2758621E+0     3.4482759E-1     6.6138793E-1     2.0405481E-2    -4.4338026E-4    -1.6365634E-3    -3.6128299E-1
 2.2758621E+0     3.4482759E-1     8.2673491E-1     2.0132087E-2    -4.4305223E-4    -1.6415234E-3    -3.6022538E-1
 2.2758621E+0     3.4482759E-1     9.9208189E-1     1.9942326E-2    -4.4292160E-4    -1.6471507E-3    -3.5906312E-1
 2.2758621E+0     3.4482759E-1     1.1574289E+0     1.9826070E-2    -4.4305738E-4    -1.6510938E-3    -3.5786320E-1
 2.2758621E+0     3.4482759E-1     1.3227759E+0     1.9759814E-2    -4.4357961E-4    -1.6547401E-3    -3.5669455E-1
 2.2758621E+0     3.4482759E-1     1.4881228E+0     1.9741555E-2    -4.4432869E-4    -1.6564833E-3    -3.5562304E-1
 2.2758621E+0     3.4482759E-1     1.6534698E+0     1.9763913E-2    -4.4436960E-4    -1.6729619E-3    -3.5470590E-1
 2.2758621E+0     3.4482759E-1     1.8188168E+0     1.9819809E-2    -4.4683437E-4    -1.6593412E-3    -3.5398614E-1
 2.2758621E+0     3.4482759E-1     1.9841638E+0     1.9921093E-2    -4.4883619E-4    -1.6548063E-3    -3.5348741E-1
 2.2758621E+0     3.4482759E-1     2.1495108E+0     2.0070694E-2    -4.5086962E-4    -1.6487126E-3    -3.5321021E-1
 2.2758621E+0     3.4482759E-1     2.3148577E+0     2.0276999E-2    -4.5304482E-4    -1.6379022E-3    -3.5313058E-1
 2.2758621E+0     3.4482759E-1     2.4802047E+0     2.0603130E-2    -4.5500754E-4    -1.6320301E-3    -3.5320214E-1
 2.2758621E+0     3.4482759E-1     2.6455517E+0     2.0939698E-2    -4.5673354E-4    -1.6357730E-3    -3.5336229E-1
 2.2758621E+0     3.4482759E-1     2.8108987E+0     2.1502422E-2    -4.5814738E-4    -1.6520047E-3    -3.5354223E-1
 2.2758621E+0     3.4482759E-1     2.9762457E+0     2.2168957E-2    -4.5908156E-4    -1.6845672E-3    -3.5367953E-1
 2.2758621E+0     5.8620690E-1     1.0000000E-2     2.1624202E-2    -4.1286685E-4    -1.6687243E-3    -3.0541034E-1
 2.2758621E+0     5.8620690E-1     1.6534698E-1     2.0950481E-2    -4.1270450E-4    -1.6248091E-3    -3.0523058E-1
 2.2758621E+0     5.8620690E-1     3.3069396E-1     2.0291906E-2    -4.1248444E-4    -1.6001116E-3    -3.0469916E-1
 2.2758621E+0     5.8620690E-1     4.9604095E-1     1.9801730E-2    -4.1221417E-4    -1.5907415E-3    -3.0384592E-1
 2.2758621E+0     5.8620690E-1     6.6138793E-1     1.9401181E-2    -4.1192544E-4    -1.5932740E-3    -3.0271820E-1
 2.2758621E+0     5.8620690E-1     8.2673491E-1     1.9129925E-2    -4.1159854E-4    -1.6068824E-3    -3.0137952E-1
 2.2758621E+0     5.8620690E-1     9.9208189E-1     1.8938812E-2    -4.1119386E-4    -1.6283279E-3    -2.9990668E-1
 2.2758621E+0     5.8620690E-1     1.1574289E+0     1.8827044E-2    -4.1108030E-4    -1.6443642E-3    -2.9838592E-1
 2.2758621E+0     5.8620690E-1     1.3227759E+0     1.8765051E-2    -4.1130388E-4    -1.6522200E-3    -2.9690804E-1
 2.2758621E+0     5.8620690E-1     1.4881228E+0     1.8746175E-2    -4.1205456E-4    -1.6552609E-3    -2.9556223E-1
 2.2758621E+0     5.8620690E-1     1.6534698E+0     1.8738882E-2    -4.1158973E-4    -1.6785056E-3    -2.9442896E-1
 2.2758621E+0     5.8620690E-1     1.8188168E+0     1.8821956E-2    -4.1457320E-4    -1.6596095E-3    -2.9357184E-1
 2.2758621E+0     5.8620690E-1     1.9841638E+0     1.8917840E-2    -4.1659859E-4    -1.6557659E-3    -2.9302917E-1
 2.2758621E+0     5.8620690E-1     2.1495108E+0     1.9051173E-2    -4.1891134E-4    -1.6458607E-3    -2.9280642E-1
 2.2758621E+0     5.8620690E-1     2.3148577E+0     1.9234040E-2    -4.2118049E-4    -1.6345251E-3    -2.9287123E-1
 2.2758621E+0     5.8620690E-1     2.4802047E+0     1.9464123E-2    -4.2334503E-4    -1.6326257E-3    -2.9315351E-1
 2.2758621E+0     5.8620690E-1     2.6455517E+0     2.0119996E-2    -4.2527906E-4    -1.6379908E-3    -2.9355261E-1
 2.2758621E+0     5.8620690E-1     2.8108987E+0     2.0583048E-2    -4.2690541E-4    -1.6540768E-3    -2.9395220E-1
 2.2758621E+0     5.8620690E-1     2.9762457E+0     2.1293559E-2    -4.2793607E-4    -1.6851735E-3    -2.9424147E-1
 2.2758621E+0     8.2758621E-1     1.0000000E-2     2.0538183E-2    -3.8028113E-4    -1.6036377E-3    -2.4574104E-1
 2.2758621E+0     8.2758621E-1     1.6534698E-1     1.9738384E-2    -3.8028430E-4    -1.5659567E-3    -2.4552659E-1
 2.2758621E+0     8.2758621E-1     3.3069396E-1     1.8969593E-2    -3.8007708E-4    -1.5463597E-3    -2.4489186E-1
 2.2758621E+0     8.2758621E-1     4.9604095E-1     1.8392854E-2    -3.7980340E-4    -1.5387117E-3    -2.4387012E-1
 2.2758621E+0     8.2758621E-1     6.6138793E-1     1.8001962E-2    -3.7943099E-4    -1.5419523E-3    -2.4251411E-1
 2.2758621E+0     8.2758621E-1     8.2673491E-1     1.7760391E-2    -3.7899798E-4    -1.5543715E-3    -2.4089574E-1
 2.2758621E+0     8.2758621E-1     9.9208189E-1     1.7611314E-2    -3.7848537E-4    -1.5759554E-3    -2.3910732E-1
 2.2758621E+0     8.2758621E-1     1.1574289E+0     1.7512397E-2    -3.7781486E-4    -1.6046697E-3    -2.3725258E-1
 2.2758621E+0     8.2758621E-1     1.3227759E+0     1.7460768E-2    -3.7752209E-4    -1.6211762E-3    -2.3544349E-1
 2.2758621E+0     8.2758621E-1     1.4881228E+0     1.7450122E-2    -3.7781808E-4    -1.6288450E-3    -2.3379427E-1
 2.2758621E+0     8.2758621E-1     1.6534698E+0     1.7422318E-2    -3.7735481E-4    -1.6486397E-3    -2.3241328E-1
 2.2758621E+0     8.2758621E-1     1.8188168E+0     1.7519730E-2    -3.8036545E-4    -1.6288588E-3    -2.3139280E-1
 2.2758621E+0     8.2758621E-1     1.9841638E+0     1.7580783E-2    -3.8219968E-4    -1.6267564E-3    -2.3079676E-1
 2.2758621E+0     8.2758621E-1     2.1495108E+0     1.7651340E-2    -3.8449123E-4    -1.6227114E-3    -2.3064735E-1
 2.2758621E+0     8.2758621E-1     2.3148577E+0     1.7736449E-2    -3.8710560E-4    -1.6217177E-3    -2.3091259E-1
 2.2758621E+0     8.2758621E-1     2.4802047E+0     1.7971501E-2    -3.8979871E-4    -1.6229678E-3    -2.3149507E-1
 2.2758621E+0     8.2758621E-1     2.6455517E+0     1.8240877E-2    -3.9243818E-4    -1.6237221E-3    -2.3222715E-1
 2.2758621E+0     8.2758621E-1     2.8108987E+0     1.8885961E-2    -3.9452168E-4    -1.6305810E-3    -2.3293659E-1
 2.2758621E+0     8.2758621E-1     2.9762457E+0     1.9920500E-2    -3.9603275E-4    -1.6524086E-3    -2.3345049E-1
 2.2758621E+0     1.0689655E+0     1.0000000E-2     1.9221658E-2    -3.4810913E-4    -1.5240524E-3    -1.9444253E-1
 2.2758621E+0     1.0689655E+0     1.6534698E-1     1.8314452E-2    -3.4813855E-4    -1.4963361E-3    -1.9419698E-1
 2.2758621E+0     1.0689655E+0     3.3069396E-1     1.7438126E-2    -3.4786036E-4    -1.4862268E-3    -1.9346947E-1
 2.2758621E+0     1.0689655E+0     4.9604095E-1     1.6777408E-2    -3.4728012E-4    -1.4871332E-3    -1.9229609E-1
 2.2758621E+0     1.0689655E+0     6.6138793E-1     1.6390737E-2    -3.4647602E-4    -1.4961653E-3    -1.9073450E-1
 2.2758621E+0     1.0689655E+0     8.2673491E-1     1.6168269E-2    -3.4553107E-4    -1.5071933E-3    -1.8886303E-1
 2.2758621E+0     1.0689655E+0     9.9208189E-1     1.6077424E-2    -3.4451294E-4    -1.5173802E-3    -1.8677762E-1
 2.2758621E+0     1.0689655E+0     1.1574289E+0     1.6037724E-2    -3.4346674E-4    -1.5271913E-3    -1.8459223E-1
 2.2758621E+0     1.0689655E+0     1.3227759E+0     1.5983832E-2    -3.4247629E-4    -1.5398076E-3    -1.8244378E-1
 2.2758621E+0     1.0689655E+0     1.4881228E+0     1.5949876E-2    -3.4208487E-4    -1.5393947E-3    -1.8047142E-1
 2.2758621E+0     1.0689655E+0     1.6534698E+0     1.5942121E-2    -3.4290717E-4    -1.5297871E-3    -1.7881500E-1
 2.2758621E+0     1.0689655E+0     1.8188168E+0     1.5985147E-2    -3.4361691E-4    -1.5303180E-3    -1.7760478E-1
 2.2758621E+0     1.0689655E+0     1.9841638E+0     1.6031067E-2    -3.4521558E-4    -1.5335083E-3    -1.7694635E-1
 2.2758621E+0     1.0689655E+0     2.1495108E+0     1.6032947E-2    -3.4778533E-4    -1.5483942E-3    -1.7690036E-1
 2.2758621E+0     1.0689655E+0     2.3148577E+0     1.6038722E-2    -3.5096786E-4    -1.5727432E-3    -1.7744505E-1
