 Log10[q2](GeV^2)  Log10[r2](GeV^2)     theta            G1              G2               G3               G4
 1.0689655E+0    -2.3103448E+0     2.8201275E+0     9.6379971E-1     7.2739413E-2     1.8945001E-1    -1.9663787E-1
 1.0689655E+0    -2.3103448E+0     2.9762457E+0     9.6340076E-1     7.1784788E-2     1.8915515E-1    -1.9628977E-1
 1.0689655E+0    -2.0689655E+0     1.0000000E-2     9.6560066E-1     7.1666037E-2     1.9273360E-1    -2.0194647E-1
 1.0689655E+0    -2.0689655E+0     1.6611819E-1     9.6605935E-1     7.2232098E-2     1.9301868E-1    -2.0225867E-1
 1.0689655E+0    -2.0689655E+0     3.2223639E-1     9.6646873E-1     7.2981189E-2     1.9323370E-1    -2.0247508E-1
 1.0689655E+0    -2.0689655E+0     4.7835458E-1     9.6682020E-1     7.3033666E-2     1.9337603E-1    -2.0266223E-1
 1.0689655E+0    -2.0689655E+0     6.3447277E-1     9.6710635E-1     7.2988564E-2     1.9343913E-1    -2.0270186E-1
 1.0689655E+0    -2.0689655E+0     7.9059097E-1     9.6732226E-1     7.2793880E-2     1.9343552E-1    -2.0311107E-1
 1.0689655E+0    -2.0689655E+0     9.4670916E-1     9.6746273E-1     7.2829064E-2     1.9335347E-1    -2.0273797E-1
 1.0689655E+0    -2.0689655E+0     1.1028274E+0     9.6752600E-1     7.2812096E-2     1.9320271E-1    -2.0237638E-1
 1.0689655E+0    -2.0689655E+0     1.2589455E+0     9.6751135E-1     7.2710739E-2     1.9299301E-1    -2.0214286E-1
 1.0689655E+0    -2.0689655E+0     1.4150637E+0     9.6741942E-1     7.2557117E-2     1.9272776E-1    -2.0192746E-1
 1.0689655E+0    -2.0689655E+0     1.5711819E+0     9.6725183E-1     7.2428999E-2     1.9241518E-1    -2.0157385E-1
 1.0689655E+0    -2.0689655E+0     1.7273001E+0     9.6701102E-1     7.2476142E-2     1.9206392E-1    -2.0076229E-1
 1.0689655E+0    -2.0689655E+0     1.8834183E+0     9.6670200E-1     7.2530204E-2     1.9168084E-1    -1.9990346E-1
 1.0689655E+0    -2.0689655E+0     2.0395365E+0     9.6633163E-1     7.2539087E-2     1.9127256E-1    -1.9910377E-1
 1.0689655E+0    -2.0689655E+0     2.1956547E+0     9.6590842E-1     7.2478616E-2     1.9085066E-1    -1.9848389E-1
 1.0689655E+0    -2.0689655E+0     2.3517729E+0     9.6544193E-1     7.2351437E-2     1.9042007E-1    -1.9804478E-1
 1.0689655E+0    -2.0689655E+0     2.5078911E+0     9.6494203E-1     7.2448651E-2     1.8998263E-1    -1.9698759E-1
 1.0689655E+0    -2.0689655E+0     2.6640093E+0     9.6442134E-1     7.2444041E-2     1.8956041E-1    -1.9634401E-1
 1.0689655E+0    -2.0689655E+0     2.8201275E+0     9.6389138E-1     7.2430363E-2     1.8914914E-1    -1.9568732E-1
 1.0689655E+0    -2.0689655E+0     2.9762457E+0     9.6336494E-1     7.1550737E-2     1.8876371E-1    -1.9519690E-1
 1.0689655E+0    -1.8275862E+0     1.0000000E-2     9.6635152E-1     7.1769097E-2     1.9349951E-1    -2.0311427E-1
 1.0689655E+0    -1.8275862E+0     1.6611819E-1     9.6695167E-1     7.2326131E-2     1.9387320E-1    -2.0369072E-1
 1.0689655E+0    -1.8275862E+0     3.2223639E-1     9.6748498E-1     7.3065469E-2     1.9414857E-1    -2.0403697E-1
 1.0689655E+0    -1.8275862E+0     4.7835458E-1     9.6794082E-1     7.3152076E-2     1.9432198E-1    -2.0421018E-1
 1.0689655E+0    -1.8275862E+0     6.3447277E-1     9.6831133E-1     7.3021343E-2     1.9439449E-1    -2.0449660E-1
 1.0689655E+0    -1.8275862E+0     7.9059097E-1     9.6858900E-1     7.2949004E-2     1.9436571E-1    -2.0448215E-1
 1.0689655E+0    -1.8275862E+0     9.4670916E-1     9.6876913E-1     7.2880002E-2     1.9424489E-1    -2.0427630E-1
 1.0689655E+0    -1.8275862E+0     1.1028274E+0     9.6884921E-1     7.2761755E-2     1.9403666E-1    -2.0405476E-1
 1.0689655E+0    -1.8275862E+0     1.2589455E+0     9.6882824E-1     7.2624332E-2     1.9375185E-1    -2.0375472E-1
 1.0689655E+0    -1.8275862E+0     1.4150637E+0     9.6870712E-1     7.2519075E-2     1.9339856E-1    -2.0326061E-1
 1.0689655E+0    -1.8275862E+0     1.5711819E+0     9.6848792E-1     7.2495486E-2     1.9298532E-1    -2.0245354E-1
 1.0689655E+0    -1.8275862E+0     1.7273001E+0     9.6817375E-1     7.2444512E-2     1.9252459E-1    -2.0164582E-1
 1.0689655E+0    -1.8275862E+0     1.8834183E+0     9.6777009E-1     7.2375256E-2     1.9202450E-1    -2.0083576E-1
 1.0689655E+0    -1.8275862E+0     2.0395365E+0     9.6728567E-1     7.2377312E-2     1.9149592E-1    -1.9981273E-1
 1.0689655E+0    -1.8275862E+0     2.1956547E+0     9.6673149E-1     7.2364180E-2     1.9095021E-1    -1.9882598E-1
 1.0689655E+0    -1.8275862E+0     2.3517729E+0     9.6611993E-1     7.2325571E-2     1.9039550E-1    -1.9792593E-1
 1.0689655E+0    -1.8275862E+0     2.5078911E+0     9.6546455E-1     7.2278916E-2     1.8984261E-1    -1.9705875E-1
 1.0689655E+0    -1.8275862E+0     2.6640093E+0     9.6477994E-1     7.2338585E-2     1.8929434E-1    -1.9599687E-1
 1.0689655E+0    -1.8275862E+0     2.8201275E+0     9.6408266E-1     7.2287843E-2     1.8876608E-1    -1.9522639E-1
 1.0689655E+0    -1.8275862E+0     2.9762457E+0     9.6338827E-1     7.1425196E-2     1.8826148E-1    -1.9449460E-1
 1.0689655E+0    -1.5862069E+0     1.0000000E-2     9.6747176E-1     7.1882232E-2     1.9454389E-1    -2.0560064E-1
 1.0689655E+0    -1.5862069E+0     1.6611819E-1     9.6825199E-1     7.2427034E-2     1.9501092E-1    -2.0586707E-1
 1.0689655E+0    -1.5862069E+0     3.2223639E-1     9.6894291E-1     7.3118282E-2     1.9535675E-1    -2.0630043E-1
 1.0689655E+0    -1.5862069E+0     4.7835458E-1     9.6953221E-1     7.3060714E-2     1.9557521E-1    -2.0696801E-1
 1.0689655E+0    -1.5862069E+0     6.3447277E-1     9.7000741E-1     7.3017354E-2     1.9563798E-1    -2.0694508E-1
 1.0689655E+0    -1.5862069E+0     7.9059097E-1     9.7036241E-1     7.2949166E-2     1.9557549E-1    -2.0678348E-1
 1.0689655E+0    -1.5862069E+0     9.4670916E-1     9.7059199E-1     7.2806603E-2     1.9539431E-1    -2.0660281E-1
 1.0689655E+0    -1.5862069E+0     1.1028274E+0     9.7069247E-1     7.2653623E-2     1.9509978E-1    -2.0625601E-1
 1.0689655E+0    -1.5862069E+0     1.2589455E+0     9.7066269E-1     7.2505430E-2     1.9470797E-1    -2.0573348E-1
 1.0689655E+0    -1.5862069E+0     1.4150637E+0     9.7050404E-1     7.2352814E-2     1.9423168E-1    -2.0508632E-1
 1.0689655E+0    -1.5862069E+0     1.5711819E+0     9.7021915E-1     7.2274260E-2     1.9368455E-1    -2.0413667E-1
 1.0689655E+0    -1.5862069E+0     1.7273001E+0     9.6981080E-1     7.2228004E-2     1.9308176E-1    -2.0303019E-1
 1.0689655E+0    -1.5862069E+0     1.8834183E+0     9.6928534E-1     7.2159623E-2     1.9243511E-1    -2.0193492E-1
 1.0689655E+0    -1.5862069E+0     2.0395365E+0     9.6865401E-1     7.2123041E-2     1.9175709E-1    -2.0073515E-1
 1.0689655E+0    -1.5862069E+0     2.1956547E+0     9.6793050E-1     7.2095315E-2     1.9106089E-1    -1.9951517E-1
 1.0689655E+0    -1.5862069E+0     2.3517729E+0     9.6713064E-1     7.2092913E-2     1.9035344E-1    -1.9825194E-1
 1.0689655E+0    -1.5862069E+0     2.5078911E+0     9.6627253E-1     7.2052843E-2     1.8964809E-1    -1.9711621E-1
 1.0689655E+0    -1.5862069E+0     2.6640093E+0     9.6537555E-1     7.1985268E-2     1.8895872E-1    -1.9617135E-1
 1.0689655E+0    -1.5862069E+0     2.8201275E+0     9.6445811E-1     7.2059160E-2     1.8827217E-1    -1.9480792E-1
 1.0689655E+0    -1.5862069E+0     2.9762457E+0     9.6354338E-1     7.1216960E-2     1.8761947E-1    -1.9386879E-1
 1.0689655E+0    -1.3448276E+0     1.0000000E-2     9.6916492E-1     7.2035635E-2     1.9587337E-1    -2.0779569E-1
 1.0689655E+0    -1.3448276E+0     1.6611819E-1     9.7017542E-1     7.2564658E-2     1.9649276E-1    -2.0864309E-1
 1.0689655E+0    -1.3448276E+0     3.2223639E-1     9.7106386E-1     7.3166993E-2     1.9692135E-1    -2.0926637E-1
 1.0689655E+0    -1.3448276E+0     4.7835458E-1     9.7181640E-1     7.3234906E-2     1.9715888E-1    -2.0962873E-1
 1.0689655E+0    -1.3448276E+0     6.3447277E-1     9.7242305E-1     7.3051208E-2     1.9722011E-1    -2.0990460E-1
 1.0689655E+0    -1.3448276E+0     7.9059097E-1     9.7287396E-1     7.2896244E-2     1.9709968E-1    -2.0973665E-1
 1.0689655E+0    -1.3448276E+0     9.4670916E-1     9.7316401E-1     7.2742931E-2     1.9681667E-1    -2.0931455E-1
 1.0689655E+0    -1.3448276E+0     1.1028274E+0     9.7328983E-1     7.2556038E-2     1.9639301E-1    -2.0875482E-1
 1.0689655E+0    -1.3448276E+0     1.2589455E+0     9.7324969E-1     7.2352327E-2     1.9584849E-1    -2.0803467E-1
 1.0689655E+0    -1.3448276E+0     1.4150637E+0     9.7304431E-1     7.2163126E-2     1.9520413E-1    -2.0711743E-1
 1.0689655E+0    -1.3448276E+0     1.5711819E+0     9.7267662E-1     7.2071528E-2     1.9447919E-1    -2.0582382E-1
 1.0689655E+0    -1.3448276E+0     1.7273001E+0     9.7214970E-1     7.1980923E-2     1.9369236E-1    -2.0445854E-1
 1.0689655E+0    -1.3448276E+0     1.8834183E+0     9.7146957E-1     7.1872558E-2     1.9286072E-1    -2.0309761E-1
 1.0689655E+0    -1.3448276E+0     2.0395365E+0     9.7064973E-1     7.1836499E-2     1.9200003E-1    -2.0155132E-1
 1.0689655E+0    -1.3448276E+0     2.1956547E+0     9.6970833E-1     7.1796690E-2     1.9112369E-1    -2.0003359E-1
 1.0689655E+0    -1.3448276E+0     2.3517729E+0     9.6866594E-1     7.1752598E-2     1.9024178E-1    -1.9855540E-1
 1.0689655E+0    -1.3448276E+0     2.5078911E+0     9.6754567E-1     7.1716685E-2     1.8935952E-1    -1.9714697E-1
 1.0689655E+0    -1.3448276E+0     2.6640093E+0     9.6637121E-1     7.1757313E-2     1.8847884E-1    -1.9562613E-1
 1.0689655E+0    -1.3448276E+0     2.8201275E+0     9.6516980E-1     7.1709157E-2     1.8761966E-1    -1.9430930E-1
 1.0689655E+0    -1.3448276E+0     2.9762457E+0     9.6396671E-1     7.0927880E-2     1.8678103E-1    -1.9299593E-1
 1.0689655E+0    -1.1034483E+0     1.0000000E-2     9.7176577E-1     7.2159685E-2     1.9758938E-1    -2.1103536E-1
 1.0689655E+0    -1.1034483E+0     1.6611819E-1     9.7305973E-1     7.2669782E-2     1.9837470E-1    -2.1214834E-1
 1.0689655E+0    -1.1034483E+0     3.2223639E-1     9.7418866E-1     7.3202256E-2     1.9889477E-1    -2.1291865E-1
 1.0689655E+0    -1.1034483E+0     4.7835458E-1     9.7513962E-1     7.3207258E-2     1.9915274E-1    -2.1333123E-1
 1.0689655E+0    -1.1034483E+0     6.3447277E-1     9.7590217E-1     7.3044952E-2     1.9915778E-1    -2.1333919E-1
 1.0689655E+0    -1.1034483E+0     7.9059097E-1     9.7646923E-1     7.2867334E-2     1.9893177E-1    -2.1302777E-1
 1.0689655E+0    -1.1034483E+0     9.4670916E-1     9.7683488E-1     7.2642233E-2     1.9850092E-1    -2.1244849E-1
 1.0689655E+0    -1.1034483E+0     1.1028274E+0     9.7699431E-1     7.2390537E-2     1.9789238E-1    -2.1161772E-1
 1.0689655E+0    -1.1034483E+0     1.2589455E+0     9.7694459E-1     7.2136404E-2     1.9713622E-1    -2.1055616E-1
 1.0689655E+0    -1.1034483E+0     1.4150637E+0     9.7668582E-1     7.1863506E-2     1.9626189E-1    -2.0939095E-1
 1.0689655E+0    -1.1034483E+0     1.5711819E+0     9.7622002E-1     7.1648994E-2     1.9529940E-1    -2.0794391E-1
 1.0689655E+0    -1.1034483E+0     1.7273001E+0     9.7554639E-1     7.1540304E-2     1.9427730E-1    -2.0611680E-1
 1.0689655E+0    -1.1034483E+0     1.8834183E+0     9.7467128E-1     7.1472483E-2     1.9321728E-1    -2.0418054E-1
 1.0689655E+0    -1.1034483E+0     2.0395365E+0     9.7361286E-1     7.1406523E-2     1.9213655E-1    -2.0227346E-1
 1.0689655E+0    -1.1034483E+0     2.1956547E+0     9.7239329E-1     7.1351825E-2     1.9104782E-1    -2.0039112E-1
 1.0689655E+0    -1.1034483E+0     2.3517729E+0     9.7103987E-1     7.1314132E-2     1.8996147E-1    -1.9858670E-1
 1.0689655E+0    -1.1034483E+0     2.5078911E+0     9.6958271E-1     7.1267417E-2     1.8888375E-1    -1.9684272E-1
 1.0689655E+0    -1.1034483E+0     2.6640093E+0     9.6805328E-1     7.1262061E-2     1.8780630E-1    -1.9508513E-1
 1.0689655E+0    -1.1034483E+0     2.8201275E+0     9.6648490E-1     7.1254897E-2     1.8673379E-1    -1.9339389E-1
 1.0689655E+0    -1.1034483E+0     2.9762457E+0     9.6491023E-1     7.0501414E-2     1.8567219E-1    -1.9180302E-1
 1.0689655E+0    -8.6206897E-1     1.0000000E-2     9.7580137E-1     7.2249991E-2     1.9964749E-1    -2.1508894E-1
 1.0689655E+0    -8.6206897E-1     1.6611819E-1     9.7743021E-1     7.2737138E-2     2.0061886E-1    -2.1638552E-1
 1.0689655E+0    -8.6206897E-1     3.2223639E-1     9.7883801E-1     7.3168199E-2     2.0121812E-1    -2.1724073E-1
 1.0689655E+0    -8.6206897E-1     4.7835458E-1     9.8001642E-1     7.3195454E-2     2.0146035E-1    -2.1758887E-1
 1.0689655E+0    -8.6206897E-1     6.3447277E-1     9.8096046E-1     7.2979197E-2     2.0136280E-1    -2.1747932E-1
 1.0689655E+0    -8.6206897E-1     7.9059097E-1     9.8166502E-1     7.2705451E-2     2.0096261E-1    -2.1692957E-1
 1.0689655E+0    -8.6206897E-1     9.4670916E-1     9.8212480E-1     7.2396334E-2     2.0029815E-1    -2.1602458E-1
 1.0689655E+0    -8.6206897E-1     1.1028274E+0     9.8233282E-1     7.2071328E-2     1.9941355E-1    -2.1478403E-1
 1.0689655E+0    -8.6206897E-1     1.2589455E+0     9.8228348E-1     7.1723339E-2     1.9835391E-1    -2.1331829E-1
 1.0689655E+0    -8.6206897E-1     1.4150637E+0     9.8197160E-1     7.1369074E-2     1.9716444E-1    -2.1167277E-1
 1.0689655E+0    -8.6206897E-1     1.5711819E+0     9.8139625E-1     7.1058168E-2     1.9588821E-1    -2.0980239E-1
 1.0689655E+0    -8.6206897E-1     1.7273001E+0     9.8055101E-1     7.0886264E-2     1.9456493E-1    -2.0754116E-1
 1.0689655E+0    -8.6206897E-1     1.8834183E+0     9.7943905E-1     7.0811250E-2     1.9322690E-1    -2.0506474E-1
 1.0689655E+0    -8.6206897E-1     2.0395365E+0     9.7808380E-1     7.0729946E-2     1.9189571E-1    -2.0270826E-1
 1.0689655E+0    -8.6206897E-1     2.1956547E+0     9.7651374E-1     7.0667962E-2     1.9058405E-1    -2.0043574E-1
 1.0689655E+0    -8.6206897E-1     2.3517729E+0     9.7476533E-1     7.0622896E-2     1.8929331E-1    -1.9824780E-1
 1.0689655E+0    -8.6206897E-1     2.5078911E+0     9.7288003E-1     7.0600369E-2     1.8801713E-1    -1.9611996E-1
 1.0689655E+0    -8.6206897E-1     2.6640093E+0     9.7090170E-1     7.0604930E-2     1.8674478E-1    -1.9406289E-1
 1.0689655E+0    -8.6206897E-1     2.8201275E+0     9.6887186E-1     7.0584063E-2     1.8545813E-1    -1.9207611E-1
 1.0689655E+0    -8.6206897E-1     2.9762457E+0     9.6682763E-1     6.9884673E-2     1.8414445E-1    -1.9011291E-1
 1.0689655E+0    -6.2068966E-1     1.0000000E-2     9.8208334E-1     7.2110466E-2     2.0185463E-1    -2.1976514E-1
 1.0689655E+0    -6.2068966E-1     1.6611819E-1     9.8407887E-1     7.2570044E-2     2.0302328E-1    -2.2133723E-1
 1.0689655E+0    -6.2068966E-1     3.2223639E-1     9.8578184E-1     7.2896306E-2     2.0367199E-1    -2.2222675E-1
 1.0689655E+0    -6.2068966E-1     4.7835458E-1     9.8719979E-1     7.2881323E-2     2.0382719E-1    -2.2246851E-1
 1.0689655E+0    -6.2068966E-1     6.3447277E-1     9.8833762E-1     7.2597226E-2     2.0353190E-1    -2.2205426E-1
 1.0689655E+0    -6.2068966E-1     7.9059097E-1     9.8919746E-1     7.2239611E-2     2.0284074E-1    -2.2108174E-1
 1.0689655E+0    -6.2068966E-1     9.4670916E-1     9.8977617E-1     7.1824329E-2     2.0181814E-1    -2.1968744E-1
 1.0689655E+0    -6.2068966E-1     1.1028274E+0     9.9006262E-1     7.1378110E-2     2.0053107E-1    -2.1790935E-1
 1.0689655E+0    -6.2068966E-1     1.2589455E+0     9.9004209E-1     7.0926825E-2     1.9904539E-1    -2.1581668E-1
 1.0689655E+0    -6.2068966E-1     1.4150637E+0     9.8969954E-1     7.0469828E-2     1.9742634E-1    -2.1353748E-1
 1.0689655E+0    -6.2068966E-1     1.5711819E+0     9.8902671E-1     6.9998264E-2     1.9573840E-1    -2.1123516E-1
 1.0689655E+0    -6.2068966E-1     1.7273001E+0     9.8799797E-1     6.9749348E-2     1.9403642E-1    -2.0838847E-1
 1.0689655E+0    -6.2068966E-1     1.8834183E+0     9.8661029E-1     6.9701492E-2     1.9236965E-1    -2.0517100E-1
 1.0689655E+0    -6.2068966E-1     2.0395365E+0     9.8489893E-1     6.9597764E-2     1.9077223E-1    -2.0234178E-1
 1.0689655E+0    -6.2068966E-1     2.1956547E+0     9.8289693E-1     6.9516344E-2     1.8925068E-1    -1.9969185E-1
 1.0689655E+0    -6.2068966E-1     2.3517729E+0     9.8065506E-1     6.9487170E-2     1.8779895E-1    -1.9716042E-1
 1.0689655E+0    -6.2068966E-1     2.5078911E+0     9.7823667E-1     6.9483807E-2     1.8639395E-1    -1.9476071E-1
 1.0689655E+0    -6.2068966E-1     2.6640093E+0     9.7570671E-1     6.9500150E-2     1.8499178E-1    -1.9247963E-1
 1.0689655E+0    -6.2068966E-1     2.8201275E+0     9.7311962E-1     6.9516891E-2     1.8354015E-1    -1.9016247E-1
 1.0689655E+0    -6.2068966E-1     2.9762457E+0     9.7051963E-1     6.8883997E-2     1.8199167E-1    -1.8785940E-1
 1.0689655E+0    -3.7931034E-1     1.0000000E-2     9.9176886E-1     7.1481274E-2     2.0378493E-1    -2.2490565E-1
 1.0689655E+0    -3.7931034E-1     1.6611819E-1     9.9411144E-1     7.1904673E-2     2.0511985E-1    -2.2669560E-1
 1.0689655E+0    -3.7931034E-1     3.2223639E-1     9.9608580E-1     7.2087808E-2     2.0573849E-1    -2.2754541E-1
 1.0689655E+0    -3.7931034E-1     4.7835458E-1     9.9770835E-1     7.2018188E-2     2.0567911E-1    -2.2747649E-1
 1.0689655E+0    -3.7931034E-1     6.3447277E-1     9.9901269E-1     7.1650441E-2     2.0502744E-1    -2.2654031E-1
 1.0689655E+0    -3.7931034E-1     7.9059097E-1     1.0000307E+0     7.1152600E-2     2.0387434E-1    -2.2497256E-1
 1.0689655E+0    -3.7931034E-1     9.4670916E-1     1.0007574E+0     7.0607874E-2     2.0231821E-1    -2.2281963E-1
 1.0689655E+0    -3.7931034E-1     1.1028274E+0     1.0011731E+0     7.0023270E-2     2.0045548E-1    -2.2021670E-1
 1.0689655E+0    -3.7931034E-1     1.2589455E+0     1.0012502E+0     6.9401872E-2     1.9838200E-1    -2.1736545E-1
 1.0689655E+0    -3.7931034E-1     1.4150637E+0     1.0009475E+0     6.8796534E-2     1.9619230E-1    -2.1430295E-1
 1.0689655E+0    -3.7931034E-1     1.5711819E+0     1.0002370E+0     6.8153777E-2     1.9397517E-1    -2.1135084E-1
 1.0689655E+0    -3.7931034E-1     1.7273001E+0     9.9905433E-1     6.7807839E-2     1.9180673E-1    -2.0779458E-1
 1.0689655E+0    -3.7931034E-1     1.8834183E+0     9.9738326E-1     6.7746785E-2     1.8976708E-1    -2.0383801E-1
 1.0689655E+0    -3.7931034E-1     2.0395365E+0     9.9527200E-1     6.7628826E-2     1.8791538E-1    -2.0050083E-1
 1.0689655E+0    -3.7931034E-1     2.1956547E+0     9.9275289E-1     6.7600403E-2     1.8625863E-1    -1.9741862E-1
 1.0689655E+0    -3.7931034E-1     2.3517729E+0     9.8991081E-1     6.7607386E-2     1.8478001E-1    -1.9472757E-1
 1.0689655E+0    -3.7931034E-1     2.5078911E+0     9.8685549E-1     6.7648940E-2     1.8343172E-1    -1.9231235E-1
 1.0689655E+0    -3.7931034E-1     2.6640093E+0     9.8367290E-1     6.7746490E-2     1.8210867E-1    -1.8998208E-1
 1.0689655E+0    -3.7931034E-1     2.8201275E+0     9.8037282E-1     6.7862530E-2     1.8064833E-1    -1.8746408E-1
 1.0689655E+0    -3.7931034E-1     2.9762457E+0     9.7705498E-1     6.7384936E-2     1.7893163E-1    -1.8476756E-1
 1.0689655E+0    -1.3793103E-1     1.0000000E-2     1.0055191E+0     7.0004520E-2     2.0413004E-1    -2.2884932E-1
 1.0689655E+0    -1.3793103E-1     1.6611819E-1     1.0081585E+0     7.0382650E-2     2.0558474E-1    -2.3082246E-1
 1.0689655E+0    -1.3793103E-1     3.2223639E-1     1.0104110E+0     7.0405895E-2     2.0612302E-1    -2.3160642E-1
 1.0689655E+0    -1.3793103E-1     4.7835458E-1     1.0123241E+0     7.0215834E-2     2.0580339E-1    -2.3130236E-1
 1.0689655E+0    -1.3793103E-1     6.3447277E-1     1.0139149E+0     6.9683196E-2     2.0471586E-1    -2.2991764E-1
 1.0689655E+0    -1.3793103E-1     7.9059097E-1     1.0151781E+0     6.9020633E-2     2.0296046E-1    -2.2756525E-1
 1.0689655E+0    -1.3793103E-1     9.4670916E-1     1.0160898E+0     6.8297460E-2     2.0065090E-1    -2.2438874E-1
 1.0689655E+0    -1.3793103E-1     1.1028274E+0     1.0167049E+0     6.7524206E-2     1.9799169E-1    -2.2069406E-1
 1.0689655E+0    -1.3793103E-1     1.2589455E+0     1.0169986E+0     6.6719781E-2     1.9514085E-1    -2.1675220E-1
 1.0689655E+0    -1.3793103E-1     1.4150637E+0     1.0168811E+0     6.5932951E-2     1.9221645E-1    -2.1267551E-1
 1.0689655E+0    -1.3793103E-1     1.5711819E+0     1.0162791E+0     6.5145963E-2     1.8934166E-1    -2.0877123E-1
